gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC
0.0,0.0,0.1275,0.045,0.09383010499428747,0.26155699864866244,0.09383010499428747,0.19072850237909414,0.033768247301264404,0.02462395297779191
0.0,0.0,0.1275,0.045,0.09385532814079132,0.2616273096698045,0.09385532814079132,0.1907797734818842,0.03349929524062779,0.024427831964009
0.0,0.0,0.1275,0.045,0.0938797505524855,0.26169538859503744,0.0938797505524855,0.19082941693061745,0.033236666528442385,0.024236321963452073
0.0,0.0,0.1275,0.045,0.09390340976381426,0.2617613400538567,0.09390340976381426,0.1908775090215778,0.032980117293542964,0.02404924514420551
0.0,0.0,0.1275,0.045,0.09392634099940982,0.2618252622370201,0.09392634099940982,0.1909241213558932,0.03272941662755304,0.023866433126875673
0.0,0.0,0.1275,0.045,0.09394857734907823,0.26188724738432995,0.09394857734907823,0.19096932119522936,0.03248434571255957,0.023687726348487516
0.0,0.0,0.1275,0.045,0.09397014992711476,0.2619473822287351,0.09397014992711476,0.1910131717856301,0.03224469701945258,0.02351297347791034
0.0,0.0,0.1275,0.045,0.093991088017562,0.2620057484012459,0.093991088017562,0.19105573265278375,0.03201027357026519,0.023342030877952957
0.0,0.0,0.1275,0.045,0.09401141920683682,0.26206242280064057,0.09401141920683682,0.1910970598716141,0.03178088825856413,0.02317476210978946
0.0,0.0,0.1275,0.045,0.09403116950498952,0.262117477931481,0.09403116950498952,0.1911372063127636,0.03155636322256982,0.023011037475835647
0.0,0.0,0.1275,0.045,0.09405036345671539,0.2621709822135654,0.09405036345671539,0.19117622186824693,0.03133652926623974,0.022850733597600575
0.0,0.0,0.1275,0.045,0.09406902424311551,0.2622230002655919,0.09406902424311551,0.19121415365830013,0.03112122532403921,0.022693733025394968
0.0,0.0,0.1275,0.045,0.09408717377509375,0.2622735931655081,0.09408717377509375,0.19125104622122863,0.030910297965557075,0.02253992387709489
0.0,0.0,0.1275,0.045,0.09410483277918066,0.2623228186897509,0.09410483277918066,0.19128694168786173,0.03070360093650871,0.022389199503439115
0.0,0.0,0.1275,0.045,0.09412202087649194,0.2623707315333471,0.09412202087649194,0.1913218799420513,0.030500994733010142,0.02224145817758798
0.0,0.0,0.1275,0.045,0.0941387566554529,0.2624173835126383,0.0941387566554529,0.19135589876849904,0.03030234620631103,0.02209660280689294
0.0,0.0,0.1275,0.045,0.09415505773885643,0.2624628237522076,0.09415505773885643,0.191389033989065,0.03010752819544482,0.021954540665023437
0.0,0.0,0.1275,0.045,0.09417094084576245,0.26250709885742896,0.09417094084576245,0.19142131958859082,0.029916419185495886,0.021815183142773874
0.0,0.0,0.1275,0.045,0.09418642184869616,0.2625502530739105,0.09418642184869616,0.19145278783116662,0.029728902989399692,0.021678445516030834
0.0,0.0,0.1275,0.045,0.09420151582655654,0.26259232843498004,0.09420151582655654,0.19148346936767802,0.02954486845138464,0.021544246729521634
0.0,0.0,0.1275,0.045,0.09421623711360554,0.26263336489824546,0.09421623711360554,0.19151339333538667,0.02936420917033795,0.021412509195091505
