gtC,ftC,gvC,fvC,minT0,minV0,minTC,minVC,sdV0,sdVC,inf_min,inf_max
0.0,0.0,0.06,0.0,0.25013474765851335,3.5046019891693243,0.25013474765851335,1.6871170034350285,5.901938133567291,4.1211636799866955,0.0,0.0
0.0,0.0,0.06,0.0,0.2550375315933336,3.431322900891817,0.2550375315933336,1.6651879926776458,5.836209560211637,4.066837959983854,0.0,0.0
0.0,0.0,0.06,0.0,0.25907509299340303,3.3636910551634815,0.25907509299340303,1.6456732495210507,5.771885161806146,4.014697807100099,0.0,0.0
0.0,0.0,0.06,0.0,0.2634622628075836,3.2994313953001773,0.2634622628075836,1.6267882353873708,5.7097654121154084,3.9643655015786337,0.0,0.0
0.0,0.0,0.06,0.0,0.26776054340171185,3.2381075125030288,0.26776054340171185,1.60815792610772,5.649578270385198,3.9160664891827484,0.0,0.0
0.0,0.0,0.06,0.0,0.2717737084043105,3.1788680139332492,0.2717737084043105,1.5912622487704713,5.591238432428105,3.869276642296741,0.0,0.0
0.0,0.0,0.06,0.0,0.2753326434025435,3.125004925728917,0.2753326434025435,1.5758217576481317,5.5346275237241045,3.824168139522402,0.0,0.0
0.0,0.0,0.06,0.0,0.2790920317947386,3.0701876745014585,0.2790920317947386,1.558100115431598,5.480202483918678,3.7805249209699676,0.0,0.0
0.0,0.0,0.06,0.0,0.2826906091504925,3.019460151199856,0.2826906091504925,1.5434268051569937,5.426670282547902,3.738441639954264,0.0,0.0
0.0,0.0,0.06,0.0,0.2865657793697687,2.969487559769621,0.2865657793697687,1.5281235371262956,5.374990736633904,3.6979261392849994,0.0,0.0
0.0,0.0,0.06,0.0,0.289887529316124,2.9220246147126305,0.289887529316124,1.5139005570154764,5.324551909637334,3.6586694644711484,0.0,0.0
0.0,0.0,0.06,0.0,0.29318463891331586,2.876593092794199,0.29318463891331586,1.500297475092809,5.275492667753234,3.6206173785295377,0.0,0.0
0.0,0.0,0.06,0.0,0.29639959088185364,2.8315804535324722,0.29639959088185364,1.485606718315458,5.22829062213501,3.5838582290434475,0.0,0.0
0.0,0.0,0.06,0.0,0.29973661439168436,2.7893643428662624,0.29973661439168436,1.4719753713330128,5.1820823258419075,3.5480803710603386,0.0,0.0
0.0,0.0,0.06,0.0,0.3029747820478059,2.7483617097822317,0.3029747820478059,1.458620814249632,5.136988980913377,3.5132490821023894,0.0,0.0
0.0,0.0,0.06,0.0,0.3059261634801576,2.708591026659096,0.3059261634801576,1.4458823730901307,5.093157682911748,3.4795469045153804,0.0,0.0
0.0,0.0,0.06,0.0,0.30855019128130295,2.671135761878647,0.30855019128130295,1.4341044489958312,5.050218923307193,3.446735632714692,0.0,0.0
0.0,0.0,0.06,0.0,0.31131756221204204,2.63417175693484,0.31131756221204204,1.4217102802600632,5.008598398198286,3.4149928197153243,0.0,0.0
0.0,0.0,0.06,0.0,0.31408580608347203,2.598885914682263,0.31408580608347203,1.4103160271923758,4.967815056471687,3.383965100887,0.0,0.0
0.0,0.0,0.06,0.0,0.3170088402550369,2.5639262749210268,0.3170088402550369,1.3981374428043483,4.9283023289565495,3.35392010995689,0.0,0.0
0.0,0.0,0.06,0.0,0.3195812526512966,2.531279717730001,0.3195812526512966,1.3876225943626785,4.889342567389504,3.324551259338774,0.0,0.0
0.0,0.0,0.06,0.0,0.3219410785317951,2.499203950094107,0.3219410785317951,1.3768602610466523,4.851464673466753,3.2959576015750587,0.0,0.0
0.0,0.0,0.06,0.0,0.3242983576848651,2.4679593912213464,0.3242983576848651,1.3660147464504393,4.81452518694187,3.268173316551908,0.0,0.0
0.0,0.0,0.06,0.0,0.32671225034668894,2.438912324413785,0.32671225034668894,1.3564928962854246,4.778047774129373,3.240961534369885,0.0,0.0
0.0,0.0,0.06,0.0,0.32918521501421605,2.4099108622697853,0.32918521501421605,1.3465979118252882,4.742611173320072,3.214471341918172,0.0,0.0
0.0,0.0,0.06,0.0,0.3314696441303357,2.381701582155448,0.3314696441303357,1.336838711753725,4.708026870019206,3.188676504582707,0.0,0.0
0.0,0.0,0.06,0.0,0.33360989082804815,2.3548266504408777,0.33360989082804815,1.3277305312460441,4.674166710474372,3.1636142632409734,0.0,0.0
0.0,0.0,0.06,0.0,0.33563604037636013,2.3281021681197673,0.33563604037636013,1.3184269750492854,4.641146732922129,3.1391565045398444,0.0,0.0
0.0,0.0,0.06,0.0,0.33784924464926036,2.3024492430358126,0.33784924464926036,1.3093785279015333,4.608721398898733,3.115220299927314,0.0,0.0
0.0,0.0,0.06,0.0,0.33999663810857966,2.2773475337937072,0.33999663810857966,1.3005671877098528,4.577025406145864,3.0918440148740585,0.0,0.0
0.0,0.0,0.06,0.0,0.3421258937114294,2.2529744599418637,0.3421258937114294,1.2919840890532532,4.545952687221262,3.068966415868013,0.0,0.0
0.0,0.0,0.06,0.0,0.34403201214799123,2.229459340446128,0.34403201214799123,1.2836351119757556,4.51545560620679,3.046565376306974,0.0,0.0
0.0,0.0,0.06,0.0,0.3460920763573847,2.2064154516514645,0.3460920763573847,1.2752398602347004,4.485630815681732,3.024718056724629,0.0,0.0
0.0,0.0,0.06,0.0,0.3480326607341947,2.1845904465036394,0.3480326607341947,1.2678760147875805,4.456199616194076,3.003265056602607,0.0,0.0
0.0,0.0,0.06,0.0,0.35004997291375484,2.162775338922237,0.35004997291375484,1.2598479611590114,4.4275086857524855,2.982297072651325,0.0,0.0
0.0,0.0,0.06,0.0,0.35196240777697935,2.1413342060115665,0.35196240777697935,1.2518987435623818,4.399431193610268,2.9618012679923407,0.0,0.0
0.0,0.0,0.06,0.0,0.35374309229288436,2.12095095488772,0.35374309229288436,1.244679290876901,4.371738787186192,2.941652873478396,0.0,0.0
0.0,0.0,0.06,0.0,0.3554966283615563,2.1010182798891273,0.3554966283615563,1.237494120985412,4.34459387667501,2.9219826913322597,0.0,0.0
0.0,0.0,0.06,0.0,0.3573633459722485,2.081779706982367,0.3573633459722485,1.2305813086665718,4.317905833343364,2.902669994018504,0.0,0.0
0.0,0.0,0.06,0.0,0.3590757556874154,2.062850826507508,0.3590757556874154,1.2236780962281577,4.291735844663269,2.8837132402093726,0.0,0.0
0.0,0.0,0.06,0.0,0.3608500552819973,2.0442013199065254,0.3608500552819973,1.2167177526305288,4.26610731091807,2.8651885635050265,0.0,0.0
0.0,0.0,0.06,0.0,0.36242921748777235,2.0263053609522985,0.36242921748777235,1.2102284550163935,4.240841278670263,2.84698614801584,0.0,0.0
0.0,0.0,0.06,0.0,0.3641157879612455,2.0082631958642367,0.3641157879612455,1.2031897176639348,4.216189090540565,2.8291984514271236,0.0,0.0
0.0,0.0,0.06,0.0,0.36576209307566343,1.9909214127815624,0.36576209307566343,1.1966701356101044,4.191882419112833,2.811720519925882,0.0,0.0
0.0,0.0,0.06,0.0,0.36733427088980336,1.9743687171593096,0.36733427088980336,1.1906944255171232,4.16788001357497,2.7945018419471728,0.0,0.0
0.0,0.0,0.06,0.0,0.3688935050167263,1.958370461084966,0.3688935050167263,1.18507762395221,4.144239068172861,2.777589293363044,0.0,0.0
0.0,0.0,0.06,0.0,0.3704198665635595,1.942372968594825,0.3704198665635595,1.1790090952682455,4.121099118491386,2.7610072348750587,0.0,0.0
0.0,0.0,0.06,0.0,0.371869145688829,1.926921312965036,0.371869145688829,1.1735094700836075,4.0983228476904685,2.7447766072970614,0.0,0.0
